Transaction ID,Timestamp,Portfolio,ISIN,Issuer / Asset,Side,Quantity,Price (local),Currency,FX → CHF,Price (CHF),Amount (CHF),Rationale,Price Source
txn-gro-0126,2026-04-20 00:00:00,Growth,US00724F1012,Adobe Inc.,BUY,142.51911,248.63,USD,0.78366,194.8414,27768.62,"Final precision rebalance · land on target (150,000 CHF)",yfinance
txn-gro-0195,2026-04-20 00:00:00,Growth,US8334451098,Snowflake Inc.,BUY,197.759995,150.44,USD,0.78366,117.8938,23314.68,"Final precision rebalance · land on target (70,000 CHF)",yfinance
txn-gro-0249,2026-04-20 00:00:00,Growth,NL0012969182,Adyen N.V.,BUY,38.513108,970.8,EUR,0.92,893.136,34397.44,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0319,2026-04-20 00:00:00,Growth,US29444U7000,Equinix Inc.,BUY,685.272256,179.6376,USD,0.78366,140.7748,96469.06,"Final precision rebalance · land on target (250,000 CHF)",synth_estimated
txn-gro-0190,2026-04-21 00:00:00,Growth,US0404131064,Arista Networks Inc.,BUY,158.202492,172.86,USD,0.77851,134.5732,21289.82,"Final precision rebalance · land on target (80,000 CHF)",yfinance
txn-gro-0268,2026-04-21 00:00:00,Growth,US0126531013,Albemarle Corp.,SELL,47.412186,198.42,USD,0.77851,154.4719,7323.85,"Final precision rebalance · land on target (120,000 CHF)",yfinance
txn-gro-0006,2026-04-22 00:00:00,Growth,CH0244767585,UBS Group AG,BUY,490.232282,33.54,CHF,1,33.54,16442.39,"Final precision rebalance · land on target (200,000 CHF)",yfinance
txn-gro-0181,2026-04-22 00:00:00,Growth,US22788C1053,CrowdStrike Holdings,SELL,11.843633,466.68,USD,0.78055,364.2671,4314.25,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0313,2026-04-22 00:00:00,Growth,CH0014420878,UBS (CH) Property Fund,BUY,144.546639,199.3167,CHF,1,199.3167,28810.56,"Final precision rebalance · land on target (100,000 CHF)",synth_estimated
txn-gro-0080,2026-04-23 00:00:00,Growth,US02079K3059,Alphabet Inc.,BUY,220.346521,338.89,USD,0.78482,265.9677,58605.05,"Final precision rebalance · land on target (220,000 CHF)",yfinance
txn-gro-0207,2026-04-23 00:00:00,Growth,NL0010273215,ASML Holding N.V.,BUY,52.699539,1223.8,EUR,0.91865,1124.2439,59247.13,"Final precision rebalance · land on target (220,000 CHF)",yfinance
txn-gro-0074,2026-04-24 00:00:00,Growth,US0378331005,Apple Inc.,BUY,322.126166,271.06,USD,0.78624,213.1182,68650.95,"Final precision rebalance · land on target (220,000 CHF)",yfinance
txn-gro-0214,2026-04-24 00:00:00,Growth,DE0007164600,SAP SE,BUY,200.456406,147.28,EUR,0.9186,135.2914,27120.03,"Final precision rebalance · land on target (220,000 CHF)",yfinance
txn-gro-0086,2026-04-25 00:00:00,Growth,US0231351067,Amazon.com Inc.,BUY,214.04305,263.99,USD,0.78624,207.5595,44426.67,"Final precision rebalance · land on target (220,000 CHF)",yfinance
txn-gro-0093,2026-04-25 00:00:00,Growth,US5324571083,Eli Lilly & Co.,BUY,27.047963,883.96,USD,0.78624,695.0047,18798.46,"Final precision rebalance · land on target (220,000 CHF)",yfinance
txn-gro-0116,2026-04-25 00:00:00,Growth,US64110L1061,Netflix Inc.,BUY,536.670675,92.44,USD,0.78624,72.68,39005.24,"Final precision rebalance · land on target (160,000 CHF)",yfinance
txn-gro-0167,2026-04-25 00:00:00,Growth,US90353T1007,Uber Technologies Inc.,BUY,418.825523,74.64,USD,0.78624,58.685,24578.76,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0202,2026-04-25 00:00:00,Growth,US23804L1035,Datadog Inc.,BUY,89.332714,129.48,USD,0.78624,101.8023,9094.28,"Final precision rebalance · land on target (60,000 CHF)",yfinance
txn-gro-0299,2026-04-25 00:00:00,Growth,US7223041028,PDD Holdings Inc.,BUY,247.340281,98.03,USD,0.78624,77.0751,19063.78,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0324,2026-04-25 00:00:00,Growth,US2538681030,Digital Realty Trust,BUY,487.624151,109.9117,USD,0.78624,86.417,42139.01,"Final precision rebalance · land on target (150,000 CHF)",synth_estimated
txn-gro-0341,2026-04-25 00:00:00,Growth,CH0047533523,ZKB Gold ETF,BUY,283.212432,186.2675,CHF,1,186.2675,52753.26,"Final precision rebalance · land on target (150,000 CHF)",synth_estimated
txn-gro-0346,2026-04-25 00:00:00,Growth,CH0454664001,21Shares Bitcoin ETP,BUY,151.491988,107.133,CHF,1,107.133,16229.79,"Final precision rebalance · land on target (100,000 CHF)",synth_estimated
txn-gro-0045,2026-04-26 00:00:00,Growth,CH1175448666,Straumann Holding AG,BUY,1.854747,84.52,CHF,1,84.52,156.76,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0051,2026-04-26 00:00:00,Growth,CH0311864901,Vat Group AG,BUY,29.366045,585,CHF,1,585,17179.14,"Final precision rebalance · land on target (70,000 CHF)",yfinance
txn-gro-0099,2026-04-26 00:00:00,Growth,US30303M1027,Meta Platforms Inc.,SELL,3.41451,675.03,USD,0.78624,530.7356,1812.2,"Final precision rebalance · land on target (180,000 CHF)",yfinance
txn-gro-0244,2026-04-26 00:00:00,Growth,NL0011585146,Ferrari N.V.,BUY,5.304366,299.55,EUR,0.9186,275.1666,1459.58,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0261,2026-04-26 00:00:00,Growth,US0382221051,Applied Materials Inc.,BUY,75.636571,417.04,USD,0.78624,327.8935,24800.74,"Final precision rebalance · land on target (150,000 CHF)",yfinance
txn-gro-0331,2026-04-26 00:00:00,Growth,LU0196152788,Partners Group Listed Investments - Listed PE,SELL,370.590801,194.2541,EUR,0.9186,178.4418,66128.9,"Final precision rebalance · land on target (350,000 CHF)",synth_estimated
txn-gro-0013,2026-04-27 00:00:00,Growth,CH0012221716,ABB Ltd.,SELL,183.948031,77.62,CHF,1,77.62,14278.05,"Final precision rebalance · land on target (180,000 CHF)",yfinance
txn-gro-0037,2026-04-27 00:00:00,Growth,CH0024608827,Partners Group Holding,BUY,1.489893,902.2,CHF,1,902.2,1344.18,"Final precision rebalance · land on target (150,000 CHF)",yfinance
txn-gro-0145,2026-04-27 00:00:00,Growth,US09857L1089,Booking Holdings Inc.,SELL,131.398969,177.52,USD,0.7863,139.584,18341.19,"Final precision rebalance · land on target (140,000 CHF)",yfinance
txn-gro-0185,2026-04-27 00:00:00,Growth,US6974351057,Palo Alto Networks Inc,BUY,98.372959,182.9,USD,0.7863,143.8143,14147.43,"Final precision rebalance · land on target (90,000 CHF)",yfinance
txn-gro-0294,2026-04-27 00:00:00,Growth,US7960502018,Samsung Electronics,BUY,108.217952,176.2531,USD,0.7863,138.5878,14997.69,"Final precision rebalance · land on target (100,000 CHF)",synth_estimated
txn-gro-0029,2026-04-28 00:00:00,Growth,CH0013841017,Lonza Group AG,BUY,110.781989,482.7,CHF,1,482.7,53474.47,"Final precision rebalance · land on target (150,000 CHF)",yfinance
txn-gro-0220,2026-04-28 00:00:00,Growth,DK0062498333,Novo Nordisk A/S,BUY,577.067432,265.15,DKK,0.123189,32.6636,18849.08,"Final precision rebalance · land on target (190,000 CHF)",yfinance
txn-gro-0225,2026-04-28 00:00:00,Growth,FR0000121014,LVMH Moët Hennessy,BUY,103.834131,454.75,EUR,0.92058,418.6338,43468.47,"Final precision rebalance · land on target (160,000 CHF)",yfinance
txn-gro-0232,2026-04-28 00:00:00,Growth,LU1778762911,Spotify Technology S.A.,BUY,35.610773,434.2,USD,0.78529,340.9729,12142.31,"Final precision rebalance · land on target (160,000 CHF)",yfinance
txn-gro-0238,2026-04-28 00:00:00,Growth,FR0000121972,Schneider Electric SE,BUY,17.430217,270.8,EUR,0.92058,249.2931,4345.23,"Final precision rebalance · land on target (130,000 CHF)",yfinance
txn-gro-0274,2026-04-28 00:00:00,Growth,US29362U1043,Entegris Inc.,BUY,489.502263,144.72,USD,0.78529,113.6472,55630.55,"Final precision rebalance · land on target (120,000 CHF)",yfinance
txn-gro-0024,2026-04-29 00:00:00,Growth,CH0025751329,Logitech International,BUY,663.944613,77.02,CHF,1,77.02,51137.01,"Final precision rebalance · land on target (170,000 CHF)",yfinance
txn-gro-0149,2026-04-29 00:00:00,Growth,US7475251036,Qualcomm Inc.,BUY,221.531825,156,USD,0.78899,123.0824,27266.68,"Final precision rebalance · land on target (120,000 CHF)",yfinance
txn-gro-0254,2026-04-29 00:00:00,Growth,DE000A1EWWW0,Adidas AG,BUY,261.366763,149.3,EUR,0.92448,138.0249,36075.11,"Final precision rebalance · land on target (90,000 CHF)",yfinance
txn-gro-0019,2026-04-30 00:00:00,Growth,CH0418792922,Sika AG,BUY,40.713469,143.7,CHF,1,143.7,5850.53,"Final precision rebalance · land on target (180,000 CHF)",yfinance
txn-gro-0155,2026-04-30 00:00:00,Growth,US4581401001,Intel Corp.,BUY,224.083639,94.48,USD,0.79056,74.6921,16737.28,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0174,2026-04-30 00:00:00,Growth,US78409V1044,S&P Global Inc.,BUY,5.752484,431.23,USD,0.79056,340.9132,1961.1,"Final precision rebalance · land on target (100,000 CHF)",yfinance
txn-gro-0138,2026-05-01 00:00:00,Growth,US81762P1021,ServiceNow Inc.,BUY,91.6899,91.16,USD,0.7814,71.2324,6531.29,"Final precision rebalance · land on target (150,000 CHF)",yfinance
txn-gro-0064,2026-05-02 00:00:00,Growth,US69608A1088,Palantir Technologies,SELL,30.683121,144.07,USD,0.7814,112.5763,3454.19,"Final precision rebalance · land on target (250,000 CHF)",yfinance
txn-gro-0106,2026-05-02 00:00:00,Growth,US11135F1012,Broadcom Inc.,BUY,100.91434,421.28,USD,0.7814,329.1882,33219.81,"Final precision rebalance · land on target (180,000 CHF)",yfinance
txn-gro-0131,2026-05-02 00:00:00,Growth,US9024941034,"Tyson Foods, Inc.",BUY,593.863817,63.68,USD,0.7814,49.7596,29550.4,"Final precision rebalance · land on target (150,000 CHF)",yfinance
txn-gro-0281,2026-05-02 00:00:00,Growth,US8740391003,TSMC,BUY,117.222228,397.67,USD,0.7814,310.7394,36425.56,"Final precision rebalance · land on target (200,000 CHF)",yfinance
txn-gro-0354,2026-05-02 00:00:00,Growth,CH0454664027,21Shares Ethereum ETP,BUY,38.812341,69.7941,CHF,1,69.7941,2708.87,"Final precision rebalance · land on target (50,000 CHF)",synth_estimated
